Frame Number,Time Stamp (ms),Buffer Index
0,-5,0
1,58,0
2,95,0
3,145,0
4,194,0
5,245,0
6,295,0
7,345,0
8,395,0
9,445,0
10,496,0
11,545,0
12,595,0
13,645,0
14,695,0
15,745,0
16,795,0
17,846,0
18,896,0
19,945,0
20,995,0
21,1046,0
22,1096,0
23,1146,0
24,1196,0
25,1246,0
26,1295,0
27,1345,0
28,1396,0
29,1446,0
30,1496,0
31,1546,0
32,1596,0
33,1645,0
34,1696,0
35,1746,0
36,1796,0
37,1846,0
38,1896,0
39,1946,0
40,1996,0
41,2045,0
42,2096,0
43,2146,0
44,2196,0
45,2247,0
46,2297,0
47,2346,0
48,2396,0
49,2446,0
50,2496,0
51,2548,0
52,2596,0
53,2647,0
54,2697,0
55,2747,0
56,2796,0
57,2846,0
58,2897,0
59,2947,0
60,2997,0
61,3047,0
62,3097,0
63,3146,0
64,3196,0
65,3247,0
66,3297,0
67,3347,0
68,3397,0
69,3447,0
70,3497,0
71,3547,0
72,3597,0
73,3647,0
74,3697,0
75,3747,0
76,3797,0
77,3848,0
78,3898,0
79,3947,0
80,3997,0
81,4047,0
82,4098,0
83,4148,0
84,4198,0
85,4248,0
86,4298,0
87,4347,0
88,4397,0
89,4448,0
90,4497,0
91,4548,0
92,4598,0
93,4648,0
94,4698,0
95,4747,0
96,4798,0
97,4848,0
98,4898,0
99,4948,0
100,4998,0
101,5048,0
102,5098,0
103,5148,0
104,5198,0
105,5248,0
106,5299,0
107,5349,0
108,5399,0
109,5449,0
110,5498,0
111,5549,0
112,5598,0
113,5648,0
114,5699,0
115,5749,0
116,5799,0
117,5849,0
118,5898,0
119,5949,0
120,5999,0
121,6049,0
122,6099,0
123,6149,0
124,6199,0
125,6249,0
126,6298,0
127,6349,0
128,6399,0
129,6449,0
130,6499,0
131,6549,0
132,6599,0
133,6649,0
134,6699,0
135,6750,0
136,6799,0
137,6849,0
138,6900,0
139,6950,0
140,7000,0
141,7049,0
142,7099,0
143,7149,0
144,7200,0
145,7250,0
146,7300,0
147,7349,0
148,7400,0
149,7450,0
150,7500,0
151,7550,0
152,7600,0
153,7650,0
154,7701,0
155,7749,0
