Frame Number,Time Stamp (ms),Buffer Index
0,-49,0
1,1,0
2,63,0
3,102,0
4,151,0
5,201,0
6,251,0
7,302,0
8,351,0
9,402,0
10,451,0
11,501,0
12,551,0
13,601,0
14,652,0
15,702,0
16,752,0
17,802,0
18,852,0
19,902,0
20,952,0
21,1002,0
22,1051,0
23,1101,0
24,1151,0
25,1201,0
26,1252,0
27,1302,0
28,1352,0
29,1402,0
30,1451,0
31,1501,0
32,1551,0
33,1602,0
34,1652,0
35,1702,0
36,1752,0
37,1803,0
38,1852,0
39,1902,0
40,1952,0
41,2003,0
42,2053,0
43,2103,0
44,2153,0
45,2203,0
46,2252,0
47,2302,0
48,2353,0
49,2403,0
50,2453,0
51,2502,0
52,2553,0
53,2603,0
54,2652,0
55,2703,0
56,2753,0
57,2802,0
58,2853,0
59,2903,0
60,2953,1
61,3003,1
62,3057,0
63,3105,0
64,3154,0
65,3203,0
66,3253,0
67,3303,0
68,3353,0
69,3403,0
70,3454,0
71,3503,0
72,3553,0
73,3604,0
74,3653,0
75,3703,0
76,3754,0
77,3804,0
78,3853,0
79,3904,0
80,3954,0
81,4004,0
82,4057,0
83,4104,0
84,4154,0
85,4203,0
86,4254,0
87,4304,0
88,4355,0
89,4404,0
90,4454,0
91,4504,0
92,4554,0
93,4604,0
94,4655,0
95,4704,0
96,4754,0
97,4804,0
98,4855,0
99,4904,0
100,4955,0
101,5004,0
102,5054,0
103,5104,0
104,5154,0
105,5204,0
106,5254,0
107,5304,0
108,5354,0
109,5404,0
110,5455,0
111,5505,0
112,5555,0
113,5605,0
114,5655,0
115,5704,0
116,5754,0
117,5805,0
118,5855,0
119,5905,0
120,5955,0
121,6005,0
122,6056,0
123,6105,0
124,6156,0
125,6205,0
126,6255,0
127,6305,0
128,6355,0
129,6406,0
130,6456,0
131,6505,0
132,6556,0
133,6605,0
134,6655,0
135,6706,0
136,6755,0
137,6806,0
138,6855,0
139,6905,0
140,6956,0
141,7006,0
142,7056,0
143,7106,0
144,7156,0
145,7207,0
146,7256,0
147,7306,0
148,7356,0
149,7406,0
150,7456,0
151,7506,0
152,7556,0
153,7606,0
154,7656,0
155,7706,0
156,7756,0
157,7806,0
158,7857,0
159,7906,0
160,7956,0
161,8007,0
162,8056,0
163,8106,0
164,8156,0
165,8206,0
166,8257,0
167,8306,0
168,8356,0
169,8407,0
170,8457,0
171,8507,0
172,8556,0
173,8606,0
174,8656,0
175,8707,0
176,8757,0
