Frame Number,Time Stamp (ms),Buffer Index
0,-53,0
1,-3,0
2,59,0
3,97,0
4,147,0
5,197,0
6,247,0
7,297,0
8,346,0
9,396,0
10,447,0
11,497,0
12,548,0
13,598,0
14,648,0
15,698,0
16,747,0
17,797,0
18,847,0
19,897,0
20,947,0
21,998,0
22,1048,0
23,1097,0
24,1147,0
25,1197,0
26,1248,0
27,1298,0
28,1347,0
29,1398,0
30,1448,0
31,1497,0
32,1548,0
33,1597,0
34,1649,0
35,1698,0
36,1749,0
37,1799,0
38,1848,0
39,1898,0
40,1947,0
41,1997,0
42,2048,0
43,2099,0
44,2149,0
45,2197,0
46,2248,0
47,2299,0
48,2349,0
49,2399,0
50,2449,0
51,2500,0
52,2549,0
53,2598,0
54,2649,0
55,2698,0
56,2748,0
57,2799,0
58,2848,0
59,2899,0
60,2948,0
61,2998,0
62,3048,0
63,3099,0
64,3149,0
65,3200,0
66,3250,0
67,3299,0
68,3349,0
69,3398,0
70,3448,0
71,3499,0
72,3549,0
73,3600,0
74,3650,0
75,3699,0
76,3749,0
77,3799,0
78,3849,0
79,3899,0
80,3950,0
81,3999,0
82,4050,0
83,4099,0
84,4148,0
85,4199,0
86,4250,0
87,4301,0
88,4351,0
89,4400,0
90,4450,0
91,4499,0
92,4550,0
93,4599,0
94,4650,0
95,4699,0
96,4751,0
97,4800,0
98,4849,0
99,4899,0
100,4950,0
101,4999,0
102,5050,0
103,5100,0
104,5151,0
105,5200,0
106,5249,0
107,5300,0
108,5351,0
109,5401,0
110,5450,0
111,5500,0
112,5551,0
113,5600,0
114,5650,0
115,5701,0
116,5750,0
117,5801,0
118,5852,0
119,5901,0
120,5950,0
121,6000,0
122,6050,0
123,6100,0
124,6150,0
125,6200,0
126,6252,0
127,6302,0
128,6351,0
129,6400,0
130,6450,0
131,6501,0
132,6551,0
133,6602,0
134,6651,0
135,6702,0
136,6750,0
137,6801,0
138,6851,0
139,6901,0
140,6951,0
141,7001,0
142,7051,0
143,7101,0
144,7151,0
145,7201,0
146,7252,0
147,7302,0
148,7353,0
149,7402,0
150,7450,0
151,7501,0
152,7551,0
153,7601,0
154,7652,0
155,7702,0
156,7751,0
157,7802,0
158,7851,0
159,7902,0
160,7952,0
161,8002,0
162,8052,0
163,8102,0
164,8152,0
165,8201,0
166,8251,0
167,8302,0
168,8353,0
169,8401,0
170,8452,0
171,8502,0
172,8552,0
173,8602,0
174,8652,0
175,8703,0
176,8752,0
177,8802,0
178,8853,0
179,8903,0
180,8952,0
181,9003,0
182,9052,0
183,9103,0
184,9152,0
185,9202,0
186,9254,0
187,9303,0
188,9353,0
189,9403,0
190,9453,0
191,9503,0
192,9553,0
193,9603,0
194,9653,0
195,9703,0
196,9752,0
197,9804,0
198,9853,0
199,9903,0
200,9953,0
201,10003,0
202,10052,0
203,10102,0
204,10153,0
205,10204,0
206,10253,0
207,10304,0
208,10353,0
209,10404,0
210,10453,0
211,10503,0
212,10553,0
213,10603,0
214,10654,0
215,10704,0
216,10753,0
217,10802,0
218,10853,0
219,10904,0
220,10954,0
221,11004,0
222,11054,0
223,11104,0
224,11154,0
225,11203,0
226,11253,0
227,11303,0
228,11354,0
229,11404,0
230,11454,0
231,11504,0
232,11553,0
233,11604,0
234,11654,0
235,11705,0
236,11753,0
237,11804,0
238,11854,0
239,11905,0
240,11953,0
241,12003,0
242,12054,0
243,12104,0
244,12155,0
245,12204,0
246,12254,0
247,12304,0
248,12354,0
249,12404,0
250,12454,0
251,12505,0
252,12555,0
253,12605,0
254,12655,0
255,12706,0
256,12754,0
257,12804,0
258,12854,0
259,12904,0
260,12955,0
261,13005,0
262,13054,0
263,13106,0
264,13155,0
265,13205,0
266,13255,0
267,13305,0
268,13355,0
269,13405,0
270,13454,0
271,13505,0
272,13556,0
273,13605,0
274,13656,0
275,13705,0
276,13755,0
277,13805,0
278,13855,0
279,13905,0
280,13956,0
281,14005,0
282,14056,0
283,14105,0
284,14156,0
285,14205,0
286,14255,0
287,14305,0
288,14356,0
289,14406,0
290,14456,0
291,14507,0
292,14556,0
293,14606,0
294,14655,0
295,14707,0
296,14756,0
297,14806,0
298,14856,0
299,14906,0
300,14956,0
301,15006,0
302,15056,0
303,15106,0
304,15157,0
305,15206,0
306,15257,0
307,15306,0
308,15357,0
309,15407,0
310,15456,0
311,15506,0
312,15556,0
313,15607,0
