Frame Number,Time Stamp (ms),Buffer Index
0,-50,0
1,0,0
2,60,0
3,99,0
4,149,0
5,199,0
6,249,0
7,300,0
8,349,0
9,400,0
10,449,0
11,499,0
12,549,0
13,600,0
14,650,0
15,700,0
16,750,0
17,799,0
18,849,0
19,899,0
20,950,0
21,1000,0
22,1050,0
23,1100,0
24,1150,0
25,1199,0
26,1250,0
27,1300,0
28,1350,0
29,1400,0
30,1450,0
31,1500,0
32,1550,0
33,1600,0
34,1650,0
35,1700,0
36,1750,0
37,1801,0
38,1850,0
39,1901,0
40,1950,0
41,2000,0
42,2050,0
43,2100,0
44,2150,0
45,2201,0
46,2251,0
47,2301,0
48,2350,0
49,2401,0
50,2451,0
51,2500,0
52,2551,0
53,2601,0
54,2651,0
55,2700,0
56,2750,0
57,2801,0
58,2851,0
59,2901,0
60,2951,0
61,3001,0
62,3051,0
63,3101,0
64,3151,0
65,3201,0
66,3252,0
67,3301,0
68,3351,0
69,3401,0
70,3453,0
71,3501,0
72,3551,0
73,3602,0
74,3652,0
75,3702,0
76,3751,0
77,3802,0
78,3852,0
79,3901,0
80,3951,0
81,4001,0
82,4051,0
83,4102,0
84,4152,0
85,4202,0
86,4252,0
87,4301,0
88,4352,0
89,4402,0
90,4452,0
91,4502,0
92,4552,0
93,4602,0
94,4652,0
95,4701,0
96,4752,0
97,4802,0
98,4852,0
99,4903,0
100,4953,0
101,5003,0
102,5052,0
103,5102,0
104,5152,0
105,5202,0
106,5253,0
107,5303,0
108,5354,0
109,5404,0
110,5453,0
111,5502,0
112,5552,0
113,5603,0
114,5653,0
115,5703,0
116,5753,0
117,5802,0
118,5852,0
119,5903,0
120,5953,0
121,6003,0
122,6053,0
123,6104,0
124,6154,0
125,6203,0
126,6253,0
127,6303,0
128,6353,0
129,6403,0
130,6454,0
131,6504,0
132,6553,0
133,6603,0
134,6653,0
135,6703,0
136,6753,0
137,6804,0
138,6854,0
139,6904,0
140,6953,0
141,7003,0
142,7053,0
143,7104,0
144,7154,0
145,7204,0
146,7254,0
147,7304,0
148,7354,0
149,7404,0
150,7454,0
151,7504,0
152,7554,0
153,7604,0
154,7654,0
155,7704,0
156,7754,0
157,7804,0
158,7854,0
159,7904,0
160,7955,0
161,8005,0
162,8054,0
163,8104,0
164,8155,0
165,8205,0
166,8254,0
167,8304,0
168,8355,0
169,8405,0
170,8454,0
171,8504,0
172,8554,0
173,8604,0
174,8655,0
175,8705,0
176,8755,0
177,8806,0
178,8854,0
179,8904,0
180,8955,0
181,9005,0
182,9055,0
183,9105,0
184,9155,0
185,9205,0
186,9255,0
187,9305,0
